file_path,emotion,augmented,original_file
data/processed\energetic_enhanced\hiphop_hiphop.00020_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00020.wav
data/processed\energetic_enhanced\hiphop_hiphop.00020_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00020.wav
data/processed\energetic_enhanced\hiphop_hiphop.00020_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00020.wav
data/processed\energetic_enhanced\hiphop_hiphop.00020_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00020.wav
data/processed\energetic_enhanced\hiphop_hiphop.00020_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00020.wav
data/processed\energetic_enhanced\hiphop_hiphop.00020_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00020.wav
data/processed\energetic_enhanced\hiphop_hiphop.00020_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00020.wav
data/processed\energetic_enhanced\hiphop_hiphop.00020_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00020.wav
data/processed\energetic_enhanced\hiphop_hiphop.00021_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00021.wav
data/processed\energetic_enhanced\hiphop_hiphop.00021_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00021.wav
data/processed\energetic_enhanced\hiphop_hiphop.00021_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00021.wav
data/processed\energetic_enhanced\hiphop_hiphop.00021_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00021.wav
data/processed\energetic_enhanced\hiphop_hiphop.00021_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00021.wav
data/processed\energetic_enhanced\hiphop_hiphop.00021_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00021.wav
data/processed\energetic_enhanced\hiphop_hiphop.00021_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00021.wav
data/processed\energetic_enhanced\hiphop_hiphop.00021_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00021.wav
data/processed\energetic_enhanced\hiphop_hiphop.00021_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00021.wav
data/processed\energetic_enhanced\hiphop_hiphop.00021_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00021.wav
data/processed\energetic_enhanced\hiphop_hiphop.00022_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00022.wav
data/processed\energetic_enhanced\hiphop_hiphop.00022_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00022.wav
data/processed\energetic_enhanced\hiphop_hiphop.00022_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00022.wav
data/processed\energetic_enhanced\hiphop_hiphop.00022_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00022.wav
data/processed\energetic_enhanced\hiphop_hiphop.00022_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00022.wav
data/processed\energetic_enhanced\hiphop_hiphop.00022_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00022.wav
data/processed\energetic_enhanced\hiphop_hiphop.00022_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00022.wav
data/processed\energetic_enhanced\hiphop_hiphop.00022_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00022.wav
data/processed\energetic_enhanced\hiphop_hiphop.00022_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00022.wav
data/processed\energetic_enhanced\hiphop_hiphop.00022_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00022.wav
data/processed\energetic_enhanced\hiphop_hiphop.00023_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00023.wav
data/processed\energetic_enhanced\hiphop_hiphop.00023_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00023.wav
data/processed\energetic_enhanced\hiphop_hiphop.00023_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00023.wav
data/processed\energetic_enhanced\hiphop_hiphop.00023_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00023.wav
data/processed\energetic_enhanced\hiphop_hiphop.00023_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00023.wav
data/processed\energetic_enhanced\hiphop_hiphop.00023_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00023.wav
data/processed\energetic_enhanced\hiphop_hiphop.00023_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00023.wav
data/processed\energetic_enhanced\hiphop_hiphop.00023_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00023.wav
data/processed\energetic_enhanced\hiphop_hiphop.00023_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00023.wav
data/processed\energetic_enhanced\hiphop_hiphop.00023_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00023.wav
data/processed\energetic_enhanced\hiphop_hiphop.00024_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00024.wav
data/processed\energetic_enhanced\hiphop_hiphop.00024_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00024.wav
data/processed\energetic_enhanced\hiphop_hiphop.00024_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00024.wav
data/processed\energetic_enhanced\hiphop_hiphop.00024_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00024.wav
data/processed\energetic_enhanced\hiphop_hiphop.00024_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00024.wav
data/processed\energetic_enhanced\hiphop_hiphop.00024_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00024.wav
data/processed\energetic_enhanced\hiphop_hiphop.00024_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00024.wav
data/processed\energetic_enhanced\hiphop_hiphop.00024_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00024.wav
data/processed\energetic_enhanced\hiphop_hiphop.00024_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00024.wav
data/processed\energetic_enhanced\hiphop_hiphop.00024_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00024.wav
data/processed\energetic_enhanced\hiphop_hiphop.00025_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00025.wav
data/processed\energetic_enhanced\hiphop_hiphop.00025_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00025.wav
data/processed\energetic_enhanced\hiphop_hiphop.00025_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00025.wav
data/processed\energetic_enhanced\hiphop_hiphop.00025_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00025.wav
data/processed\energetic_enhanced\hiphop_hiphop.00025_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00025.wav
data/processed\energetic_enhanced\hiphop_hiphop.00025_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00025.wav
data/processed\energetic_enhanced\hiphop_hiphop.00025_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00025.wav
data/processed\energetic_enhanced\hiphop_hiphop.00025_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00025.wav
data/processed\energetic_enhanced\hiphop_hiphop.00025_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00025.wav
data/processed\energetic_enhanced\hiphop_hiphop.00025_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00025.wav
data/processed\energetic_enhanced\hiphop_hiphop.00026_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00026.wav
data/processed\energetic_enhanced\hiphop_hiphop.00026_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00026.wav
data/processed\energetic_enhanced\hiphop_hiphop.00026_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00026.wav
data/processed\energetic_enhanced\hiphop_hiphop.00026_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00026.wav
data/processed\energetic_enhanced\hiphop_hiphop.00026_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00026.wav
data/processed\energetic_enhanced\hiphop_hiphop.00026_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00026.wav
data/processed\energetic_enhanced\hiphop_hiphop.00026_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00026.wav
data/processed\energetic_enhanced\hiphop_hiphop.00026_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00026.wav
data/processed\energetic_enhanced\hiphop_hiphop.00026_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00026.wav
data/processed\energetic_enhanced\hiphop_hiphop.00026_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00026.wav
data/processed\energetic_enhanced\hiphop_hiphop.00027_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00027.wav
data/processed\energetic_enhanced\hiphop_hiphop.00027_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00027.wav
data/processed\energetic_enhanced\hiphop_hiphop.00027_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00027.wav
data/processed\energetic_enhanced\hiphop_hiphop.00027_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00027.wav
data/processed\energetic_enhanced\hiphop_hiphop.00027_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00027.wav
data/processed\energetic_enhanced\hiphop_hiphop.00027_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00027.wav
data/processed\energetic_enhanced\hiphop_hiphop.00027_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00027.wav
data/processed\energetic_enhanced\hiphop_hiphop.00027_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00027.wav
data/processed\energetic_enhanced\hiphop_hiphop.00027_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00027.wav
data/processed\energetic_enhanced\hiphop_hiphop.00027_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00027.wav
data/processed\energetic_enhanced\hiphop_hiphop.00028_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00028.wav
data/processed\energetic_enhanced\hiphop_hiphop.00028_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00028.wav
data/processed\energetic_enhanced\hiphop_hiphop.00028_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00028.wav
data/processed\energetic_enhanced\hiphop_hiphop.00028_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00028.wav
data/processed\energetic_enhanced\hiphop_hiphop.00028_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00028.wav
data/processed\energetic_enhanced\hiphop_hiphop.00028_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00028.wav
data/processed\energetic_enhanced\hiphop_hiphop.00028_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00028.wav
data/processed\energetic_enhanced\hiphop_hiphop.00028_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00028.wav
data/processed\energetic_enhanced\hiphop_hiphop.00028_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00028.wav
data/processed\energetic_enhanced\hiphop_hiphop.00028_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00028.wav
data/processed\energetic_enhanced\hiphop_hiphop.00029_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00029.wav
data/processed\energetic_enhanced\hiphop_hiphop.00029_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00029.wav
data/processed\energetic_enhanced\hiphop_hiphop.00029_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00029.wav
data/processed\energetic_enhanced\hiphop_hiphop.00029_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00029.wav
data/processed\energetic_enhanced\hiphop_hiphop.00029_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00029.wav
data/processed\energetic_enhanced\hiphop_hiphop.00029_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00029.wav
data/processed\energetic_enhanced\hiphop_hiphop.00029_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00029.wav
data/processed\energetic_enhanced\hiphop_hiphop.00029_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00029.wav
data/processed\energetic_enhanced\hiphop_hiphop.00029_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00029.wav
data/processed\energetic_enhanced\hiphop_hiphop.00029_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00029.wav
data/processed\energetic_enhanced\hiphop_hiphop.00030_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00030.wav
data/processed\energetic_enhanced\hiphop_hiphop.00030_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00030.wav
data/processed\energetic_enhanced\hiphop_hiphop.00030_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00030.wav
data/processed\energetic_enhanced\hiphop_hiphop.00030_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00030.wav
data/processed\energetic_enhanced\hiphop_hiphop.00030_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00030.wav
data/processed\energetic_enhanced\hiphop_hiphop.00030_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00030.wav
data/processed\energetic_enhanced\hiphop_hiphop.00030_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00030.wav
data/processed\energetic_enhanced\hiphop_hiphop.00030_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00030.wav
data/processed\energetic_enhanced\hiphop_hiphop.00030_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00030.wav
data/processed\energetic_enhanced\hiphop_hiphop.00030_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00030.wav
data/processed\energetic_enhanced\hiphop_hiphop.00031_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00031.wav
data/processed\energetic_enhanced\hiphop_hiphop.00031_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00031.wav
data/processed\energetic_enhanced\hiphop_hiphop.00031_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00031.wav
data/processed\energetic_enhanced\hiphop_hiphop.00031_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00031.wav
data/processed\energetic_enhanced\hiphop_hiphop.00031_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00031.wav
data/processed\energetic_enhanced\hiphop_hiphop.00031_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00031.wav
data/processed\energetic_enhanced\hiphop_hiphop.00031_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00031.wav
data/processed\energetic_enhanced\hiphop_hiphop.00031_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00031.wav
data/processed\energetic_enhanced\hiphop_hiphop.00031_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00031.wav
data/processed\energetic_enhanced\hiphop_hiphop.00031_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00031.wav
data/processed\energetic_enhanced\hiphop_hiphop.00032_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00032.wav
data/processed\energetic_enhanced\hiphop_hiphop.00032_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00032.wav
data/processed\energetic_enhanced\hiphop_hiphop.00032_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00032.wav
data/processed\energetic_enhanced\hiphop_hiphop.00032_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00032.wav
data/processed\energetic_enhanced\hiphop_hiphop.00032_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00032.wav
data/processed\energetic_enhanced\hiphop_hiphop.00032_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00032.wav
data/processed\energetic_enhanced\hiphop_hiphop.00032_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00032.wav
data/processed\energetic_enhanced\hiphop_hiphop.00032_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00032.wav
data/processed\energetic_enhanced\hiphop_hiphop.00032_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00032.wav
data/processed\energetic_enhanced\hiphop_hiphop.00032_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00032.wav
data/processed\energetic_enhanced\hiphop_hiphop.00033_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00033.wav
data/processed\energetic_enhanced\hiphop_hiphop.00033_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00033.wav
data/processed\energetic_enhanced\hiphop_hiphop.00033_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00033.wav
data/processed\energetic_enhanced\hiphop_hiphop.00033_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00033.wav
data/processed\energetic_enhanced\hiphop_hiphop.00033_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00033.wav
data/processed\energetic_enhanced\hiphop_hiphop.00033_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00033.wav
data/processed\energetic_enhanced\hiphop_hiphop.00033_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00033.wav
